,date,time,tweet,processed_tweet,sentiment,basic_keywords
653,2023-11-14,21:26:38,"Buen movimiento 🤓 ""Hey"" me recuerda a Mantis de Kung-fu Panda cuando agarra las cuerdas del puente 😂",buen movimient hey recuerd mantis kungfu pand agarr cuerd puent,Neutral,"['buen', 'movimient', 'hey', 'recuerd', 'mantis', 'kungfu', 'pand', 'agarr', 'cuerd', 'puent']"
654,2023-11-14,21:21:37,Agree. 👍🏽 Hasta una crónica les avente.,agre cronic avent,Neutral,"['agre', 'cronic', 'avent']"
655,2023-11-14,18:00:50,Gracias 👍,graci,Neutral,['graci']
656,2023-11-16,16:22:08,Esto es rápido para,rap,Neutral,['rap']
657,2023-11-17,13:44:00,Nos encanta tenee con nosotros 🥰,encant tene,Neutral,"['encant', 'tene']"
658,2023-11-18,23:34:22,Gracias carnal.,graci carnal,Neutral,"['graci', 'carnal']"
659,2023-11-21,21:20:08,No dudo que hayas sido tú hahahahahahaha.,dud sid hahahahahahah,Negativo,"['dud', 'sid', 'hahahahahahah']"
660,2023-11-23,12:49:47,"A mí me ofrece 3MSI, sería bueno ver si es verdad jajaja",ofrec msi seri buen ver si verd jajaj,Neutral,"['ofrec', 'msi', 'seri', 'buen', 'ver', 'si', 'verd', 'jajaj']"
661,2023-11-25,17:23:29,Beneficios de un mercado mas competitivo,benefici merc mas competit,Neutral,"['benefici', 'merc', 'mas', 'competit']"
662,2023-11-25,16:40:17,"Bendita sea la competencia, y bienvenido el cashback así sea un por ciento como dice la canción",bendit competent bienven cashback asi cient dic cancion,Positivo,"['bendit', 'competent', 'bienven', 'cashback', 'asi', 'cient', 'dic', 'cancion']"
663,2023-11-25,15:49:20,OJO ACA!! Regresan las recompensas a 🤩🤩🤩🤩,ojo aca regres recompens,Neutral,"['ojo', 'aca', 'regres', 'recompens']"
664,2023-11-25,13:16:52,Gracias nos escuchaste y por eso seguiré contigo 🫶🤗,graci escuch seguir contig,Neutral,"['graci', 'escuch', 'seguir', 'contig']"
665,2023-11-25,11:00:45,Lo mejor que pudiste hacer amigo,mejor pud hac amig,Neutral,"['mejor', 'pud', 'hac', 'amig']"
666,2023-11-25,04:47:53,Tsss .. que bueno .,tsss buen,Neutral,"['tsss', 'buen']"
667,2023-11-25,04:44:46,"Hiciste bien, tío ☺️",hic bien tio,Neutral,"['hic', 'bien', 'tio']"
668,2023-11-26,18:53:13,Les recomiendo también es mexicano y no está en quiebra con el DientesDeBurroUsurero,recom tambi mexican quiebr dientesdeburrousurer,Neutral,"['recom', 'tambi', 'mexican', 'quiebr', 'dientesdeburrousurer']"
669,2023-11-26,16:58:44,"Gracias por la respuesta, estare atento saludos tio",graci respuest estar atent salud tio,Neutral,"['graci', 'respuest', 'estar', 'atent', 'salud', 'tio']"
670,2023-11-27,23:58:29,Gracias 🙏 😍👌⁦@soynumx⁩ ⁦@nubank⁩ espero sirva de aprendizaje a las demás plataformas si quieren nuestro dinero como inversionistas. Fyi ⁦@dinnactinver⁩ ⁦@heybanco⁩ ⁦@uala⁩ ⁦@uala_mex⁩ ⁦@MercadoPagoMex⁩ ⁦@FinsusApp⁩,graci soynumx nubank esper sirv aprendizaj dem plataform si quier diner inversion fyi dinnactinv heybanc ual ualamex mercadopagomex finsusapp,Positivo,"['graci', 'soynumx', 'nubank', 'esper', 'sirv', 'aprendizaj', 'dem', 'plataform', 'si', 'quier', 'diner', 'inversion', 'fyi', 'dinnactinv', 'heybanc', 'ual', 'ualamex', 'mercadopagomex', 'finsusapp']"
671,2023-11-27,09:38:19,"Increíble atención al cliente de siempre he pagado a tiempo, estoy dentro del plazo de pago y…",increibl atencion client siempr pag tiemp dentr plaz pag,Neutral,"['increibl', 'atencion', 'client', 'siempr', 'pag', 'tiemp', 'dentr', 'plaz', 'pag']"
672,2023-11-28,10:47:12,el mejor banco,mejor banc,Neutral,"['mejor', 'banc']"
673,2023-11-29,09:13:31,"Me uní a en julio de 2019 y me ha resultado muy útil para mis transacciones en línea, la verdad la recomiendo mucho",uni juli result util transaccion line verd recom,Neutral,"['uni', 'juli', 'result', 'util', 'transaccion', 'line', 'verd', 'recom']"
674,2023-11-30,10:15:52,"Hey Banco me gusta mucho, iwal mercado pago apae de q es súper práctico y el dinero q tienes ahí está inveido en gbm y te genera unos pesitos extras",hey banc gust iwal merc pag apa q sup practic diner q ahi inve gbm gener pesit extras,Neutral,"['hey', 'banc', 'gust', 'iwal', 'merc', 'pag', 'apa', 'q', 'sup', 'practic', 'diner', 'q', 'ahi', 'inve', 'gbm', 'gener', 'pesit', 'extras']"
675,2023-12-01,21:23:51,🎁 ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,promocion client hey aprovech compr tempor recib recompens efect list p,Neutral,"['promocion', 'client', 'hey', 'aprovech', 'compr', 'tempor', 'recib', 'recompens', 'efect', 'list', 'p']"
676,2023-12-01,16:26:31,Me gustaba porque repoaba a buró de crédito,gust rep bur credit,Positivo,"['gust', 'rep', 'bur', 'credit']"
677,2023-12-01,08:55:31,Hey. Banco que haya salido a la luz la coreo completa. Me gustó el final a lo indio. Como se llama la obra que interpretan?,hey banc sal luz core complet gust final indi llam obra interpret,Neutral,"['hey', 'banc', 'sal', 'luz', 'core', 'complet', 'gust', 'final', 'indi', 'llam', 'obra', 'interpret']"
678,2023-12-02,20:22:15,Siempre estoy recomendando y llevo 2 meses sin tarjeta 🤡 ¿regresar a Banamex será la solución?,siempr recomend llev mes tarjet regres banamex ser solucion,Neutral,"['siempr', 'recomend', 'llev', 'mes', 'tarjet', 'regres', 'banamex', 'ser', 'solucion']"
679,2023-12-02,11:30:48,terminos y condiciones por favor,termin condicion favor,Positivo,"['termin', 'condicion', 'favor']"
680,2023-12-05,15:45:46,Jajajaja,jajajaj,Neutral,['jajajaj']
681,2023-12-07,10:11:29,Breve lección de economía. Aprende a no pagarle a y a cobrar por depositar en y al mismo tiempo que luchas contra el Gaza_Genocide,brev leccion economi aprend pag cobr deposit mism tiemp luch gazagenocid,Neutral,"['brev', 'leccion', 'economi', 'aprend', 'pag', 'cobr', 'deposit', 'mism', 'tiemp', 'luch', 'gazagenocid']"
682,2023-12-07,09:35:45,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,lleg nuev instrument financier ofrec cient diner adicional cad dia guard diner mientr cobr si muev mas seis mes,Neutral,"['lleg', 'nuev', 'instrument', 'financier', 'ofrec', 'cient', 'diner', 'adicional', 'cad', 'dia', 'guard', 'diner', 'mientr', 'cobr', 'si', 'muev', 'mas', 'seis', 'mes']"
683,2023-12-09,16:38:30,"Jamas pensé que me quedaría con Hey Banco después de todas las mamadas que están haciendo pero literalmente es la mejor opción que tengo. En fin, chingada madre HSBC, tremendo pedo por una compra de 150 pesos.",jam pens quedari hey banc despu tod mam estan hac literal mejor opcion fin ching madr hsbc tremend ped compr pes,Neutral,"['jam', 'pens', 'quedari', 'hey', 'banc', 'despu', 'tod', 'mam', 'estan', 'hac', 'literal', 'mejor', 'opcion', 'fin', 'ching', 'madr', 'hsbc', 'tremend', 'ped', 'compr', 'pes']"
684,2023-12-09,16:12:02,"Correcto, sin más preámbulos.",correct mas preambul,Neutral,"['correct', 'mas', 'preambul']"
685,2023-12-14,18:55:33,Apareció una buena promo en al contratar un seguro para tu celular.,apareci buen prom contrat segur celul,Neutral,"['apareci', 'buen', 'prom', 'contrat', 'segur', 'celul']"
686,2023-12-14,11:19:37,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…",canj hey coins tarjet regal amazon instantan lleg codig casi ins,Positivo,"['canj', 'hey', 'coins', 'tarjet', 'regal', 'amazon', 'instantan', 'lleg', 'codig', 'casi', 'ins']"
687,2023-12-14,10:13:06,"Excelente pregunta, que de dijeron bro?…",excelent pregunt dijeron bro,Neutral,"['excelent', 'pregunt', 'dijeron', 'bro']"
688,2023-12-14,10:10:39,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? 🥲",canj hey coins tarjet regal amazon instantan lleg codig casi instant recuerd pas hac mes,Positivo,"['canj', 'hey', 'coins', 'tarjet', 'regal', 'amazon', 'instantan', 'lleg', 'codig', 'casi', 'instant', 'recuerd', 'pas', 'hac', 'mes']"
689,2023-12-15,16:13:32,"Confirmo el día de hoy cambie mis Hey coins y en el correo de confirmación ya viene el código, todo cool ya hasta realizó mi compra 👍",confirm dia hoy cambi hey coins corre confirm vien codig cool realiz compr,Positivo,"['confirm', 'dia', 'hoy', 'cambi', 'hey', 'coins', 'corre', 'confirm', 'vien', 'codig', 'cool', 'realiz', 'compr']"
690,2023-12-17,16:29:51,Amamos las recompensas de 🫡,amam recompens,Neutral,"['amam', 'recompens']"
691,2023-12-17,12:08:17,Con para que me patrocine más juegos del MaratonDevir,patrocin mas jueg maratondev,Neutral,"['patrocin', 'mas', 'jueg', 'maratondev']"
692,2023-12-18,10:31:35,"Evalué cambiar a HeyBanco! por Nu, debido a la tasa de rendimiento y wow, gratamente sorprendida.",evalu cambi heybanc nu deb tas rendimient wow grat sorprend,Positivo,"['evalu', 'cambi', 'heybanc', 'nu', 'deb', 'tas', 'rendimient', 'wow', 'grat', 'sorprend']"
693,2023-12-19,21:07:28,Muy amablemente su AreaEspecializada me dió solución. ^R,amabl areaespecializ dio solucion r,Neutral,"['amabl', 'areaespecializ', 'dio', 'solucion', 'r']"
694,2023-12-22,17:50:55,"Te la recomiendo, atención inmediata, también para ti un abrazo y felices fiestas, abrazo para toda la familia.",recom atencion inmediat tambi abraz felic fiest abraz tod famili,Neutral,"['recom', 'atencion', 'inmediat', 'tambi', 'abraz', 'felic', 'fiest', 'abraz', 'tod', 'famili']"
695,2023-12-22,17:37:53,"Entiendo, con la de Baz me transfiero de la de crédito a la de Azteca, entra como una compra y no me genera comisión. Te la recomiendo y muy accesible",entiend baz transfier credit aztec entra compr gener comision recom acces,Positivo,"['entiend', 'baz', 'transfier', 'credit', 'aztec', 'entra', 'compr', 'gener', 'comision', 'recom', 'acces']"
696,2023-12-22,15:58:18,"Excelente, gracias por la información.",excelent graci inform,Neutral,"['excelent', 'graci', 'inform']"
697,2023-12-22,11:43:33,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2",hol pep buen dias atiend sofi gust saluda podri comp via dm mayor detall situacion present aplic bbva mexic favor,Positivo,"['hol', 'pep', 'buen', 'dias', 'atiend', 'sofi', 'gust', 'saluda', 'podri', 'comp', 'via', 'dm', 'mayor', 'detall', 'situacion', 'present', 'aplic', 'bbva', 'mexic', 'favor']"
698,2023-12-27,09:01:38,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.",manifest gan soe heybanc hech declar abund,Neutral,"['manifest', 'gan', 'soe', 'heybanc', 'hech', 'declar', 'abund']"
699,2023-12-28,22:25:18,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?",hol manten buen historial usted dud hac aument line credit tdc,Positivo,"['hol', 'manten', 'buen', 'historial', 'usted', 'dud', 'hac', 'aument', 'line', 'credit', 'tdc']"
700,2023-12-30,09:31:05,Gracias ayer me atendieron rápido por llamada ya quedo resuelto,graci ayer atend rap llam qued resuelt,Neutral,"['graci', 'ayer', 'atend', 'rap', 'llam', 'qued', 'resuelt']"
701,2024-01-01,14:05:36,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado 🙌 Me parece una mejor opción",ano nuev novedad nuev parec ajust heybanc anual hey pro forz parec mejor opcion,Neutral,"['ano', 'nuev', 'novedad', 'nuev', 'parec', 'ajust', 'heybanc', 'anual', 'hey', 'pro', 'forz', 'parec', 'mejor', 'opcion']"
702,2024-01-01,09:25:46,"Hay que transmitir información fidedigna y real, ya lleva algunos años operando...",transmit inform fidedign real llev anos oper,Neutral,"['transmit', 'inform', 'fidedign', 'real', 'llev', 'anos', 'oper']"
703,2024-01-02,17:51:09,"Te recomiendo Hey banco, no tiene nada de eso y puedes retirar en cualquier HSBC o inbursa sin comisión.",recom hey banc pued retir cualqui hsbc inburs comision,Neutral,"['recom', 'hey', 'banc', 'pued', 'retir', 'cualqui', 'hsbc', 'inburs', 'comision']"
704,2024-01-04,22:01:23,"Hoy fui a la Fanshop de Hey banco y me la pasé super chido, además hice un amix ✨",hoy fanshop hey banc pas sup chid adem hic amix,Neutral,"['hoy', 'fanshop', 'hey', 'banc', 'pas', 'sup', 'chid', 'adem', 'hic', 'amix']"
705,2024-01-04,12:03:48,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI",opcion personal podri recomenda tambi buen promocion msi,Neutral,"['opcion', 'personal', 'podri', 'recomenda', 'tambi', 'buen', 'promocion', 'msi']"
706,2024-01-04,11:15:48,la mejor,mejor,Neutral,['mejor']
707,2024-01-05,12:39:28,Va gracias les mande dm,va graci mand dm,Neutral,"['va', 'graci', 'mand', 'dm']"
708,2024-01-07,18:53:21,está mejor,mejor,Neutral,['mejor']
709,2024-01-07,17:46:48,puro ese mejor nu nu fonite foniteog,pur mejor nu nu fonit foniteog,Neutral,"['pur', 'mejor', 'nu', 'nu', 'fonit', 'foniteog']"
710,2024-01-08,11:16:15,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.",voy trabaj herman oye entonnc val heybanc pap oye tem dep jajajaj buen agradezc algui alla ayud resolv,Neutral,"['voy', 'trabaj', 'herman', 'oye', 'entonnc', 'val', 'heybanc', 'pap', 'oye', 'tem', 'dep', 'jajajaj', 'buen', 'agradezc', 'algui', 'alla', 'ayud', 'resolv']"
711,2024-01-09,23:55:06,"Tengo un Pixel 5, genio.",pixel geni,Neutral,"['pixel', 'geni']"
712,2024-01-09,00:42:33,Si ya todo bien Señor Lampi🙌🏻,si bien senor lampi,Neutral,"['si', 'bien', 'senor', 'lampi']"
713,2024-01-10,13:37:20,"Uy, ya los contacté, incluso les mande video al correo electrónico que me señalo la persona que me contestó, actualice mi sistema operativo y sigue igual, esto sucede solo con la app del Banco Hey, tengo apps de otros bancos y funcionan perfecto.",uy contact inclus mand vide corre electron senal person contest actualic sistem oper sig igual suced sol app banc hey apps banc funcion perfect,Positivo,"['uy', 'contact', 'inclus', 'mand', 'vide', 'corre', 'electron', 'senal', 'person', 'contest', 'actualic', 'sistem', 'oper', 'sig', 'igual', 'suced', 'sol', 'app', 'banc', 'hey', 'apps', 'banc', 'funcion', 'perfect']"
714,2024-01-10,12:36:49,🎁 ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,promocion client hey aprovech compr tempor recib recompens efect list p,Neutral,"['promocion', 'client', 'hey', 'aprovech', 'compr', 'tempor', 'recib', 'recompens', 'efect', 'list', 'p']"
715,2024-01-11,15:20:48,Gracias,graci,Neutral,['graci']
716,2024-01-13,13:44:57,Ya llame y ya me ayudaron gracias,llam ayud graci,Neutral,"['llam', 'ayud', 'graci']"
717,2024-01-14,14:57:03,No tiene límites jajaja gpt-4 gratis,limit jajaj gpt gratis,Positivo,"['limit', 'jajaj', 'gpt', 'gratis']"
718,2024-01-15,12:22:52,"Quedó solucionado el fin de semana, gracias",qued solucion fin seman graci,Neutral,"['qued', 'solucion', 'fin', 'seman', 'graci']"
719,2024-01-16,18:32:25,Listo ya quedó muchas gracias.,list qued much graci,Neutral,"['list', 'qued', 'much', 'graci']"
720,2024-01-17,22:32:37,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.",heybanc nu mejor andan busc mov,Neutral,"['heybanc', 'nu', 'mejor', 'andan', 'busc', 'mov']"
721,2024-01-17,21:08:35,"Por si ocupan, excelentes alternativas a BancoAztecaEnQuiebra 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados.",si ocup excelent altern bancoaztecaenquiebr heybanc comision contrat line k punt retir nubank comision contrat line retir efect supermerc,Neutral,"['si', 'ocup', 'excelent', 'altern', 'bancoaztecaenquiebr', 'heybanc', 'comision', 'contrat', 'line', 'k', 'punt', 'retir', 'nubank', 'comision', 'contrat', 'line', 'retir', 'efect', 'supermerc']"
722,2024-01-17,19:54:36,"Excelentes alternativas a 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",excelent altern heybanc comision contrat line k punt retir nubank comision contrat line retir efect supermerc,Neutral,"['excelent', 'altern', 'heybanc', 'comision', 'contrat', 'line', 'k', 'punt', 'retir', 'nubank', 'comision', 'contrat', 'line', 'retir', 'efect', 'supermerc']"
723,2024-01-17,19:51:13,"Excelentes alternativas a : 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",excelent altern heybanc comision contrat line k punt retir nubank comision contrat line retir efect supermerc,Neutral,"['excelent', 'altern', 'heybanc', 'comision', 'contrat', 'line', 'k', 'punt', 'retir', 'nubank', 'comision', 'contrat', 'line', 'retir', 'efect', 'supermerc']"
724,2024-01-17,19:43:52,"Excelentes alternativas a Banco Azteca: 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",excelent altern banc aztec heybanc comision contrat line k punt retir nubank comision contrat line retir efect supermerc,Neutral,"['excelent', 'altern', 'banc', 'aztec', 'heybanc', 'comision', 'contrat', 'line', 'k', 'punt', 'retir', 'nubank', 'comision', 'contrat', 'line', 'retir', 'efect', 'supermerc']"
725,2024-01-18,12:58:15,¡Celebramos 6 años en Hey Banco! 🎉 Gracias por confiar en nosotros en este viaje; tu apoyo ha sido fundamental para nuestro…,celebr anos hey banc graci confi viaj apoy sid fundamental,Neutral,"['celebr', 'anos', 'hey', 'banc', 'graci', 'confi', 'viaj', 'apoy', 'sid', 'fundamental']"
726,2024-01-19,11:01:15,"Buen día, envié correo justo ahora. Gracias.",buen dia envi corre just ahor graci,Neutral,"['buen', 'dia', 'envi', 'corre', 'just', 'ahor', 'graci']"
727,2024-01-19,10:06:58,Buenos días. Con la maravillosa sorpresa de que mi cuenta amaneció en ceros 🤡,buen dias maravill sorpres cuent amaneci cer,Neutral,"['buen', 'dias', 'maravill', 'sorpres', 'cuent', 'amaneci', 'cer']"
728,2024-01-21,19:07:32,Listo!!,list,Neutral,['list']
729,2024-01-21,18:42:05,"Raro, yo he realizado varias transacciones sin problema",rar realiz vari transaccion problem,Negativo,"['rar', 'realiz', 'vari', 'transaccion', 'problem']"
730,2024-01-21,09:09:53,la mejor opción rendimiento del 13%,mejor opcion rendimient,Neutral,"['mejor', 'opcion', 'rendimient']"
731,2024-01-21,17:58:03,Hola! También me gustaría unirme porfa.,hol tambi gustari unirm porf,Neutral,"['hol', 'tambi', 'gustari', 'unirm', 'porf']"
732,2024-01-21,11:46:51,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.",agreg app nunc fall proces contrat agil pues par abres cuent evalu tarjet credit deposit transferent inmediat,Positivo,"['agreg', 'app', 'nunc', 'fall', 'proces', 'contrat', 'agil', 'pues', 'par', 'abres', 'cuent', 'evalu', 'tarjet', 'credit', 'deposit', 'transferent', 'inmediat']"
733,2024-01-22,17:18:41,Dinero deberían darme los de pero gracias por un año de servicios.,diner deberi darm graci ano servici,Neutral,"['diner', 'deberi', 'darm', 'graci', 'ano', 'servici']"
734,2024-01-22,16:00:41,"Muchísimas gracias! se comprometió a resolver el problema con fecha límite al 25 de enero de 2024, de no ser así enseguida me pondré en contacto con",muchisim graci comprometi resolv problem fech limit ener ser asi ensegu pondr contact,Negativo,"['muchisim', 'graci', 'comprometi', 'resolv', 'problem', 'fech', 'limit', 'ener', 'ser', 'asi', 'ensegu', 'pondr', 'contact']"
735,2024-01-22,13:55:08,Muchas gracias,much graci,Neutral,"['much', 'graci']"
736,2024-01-22,12:57:27,"Les agradezco mucho la atención, me pondré en contacto con ustedes.",agradezc atencion pondr contact usted,Neutral,"['agradezc', 'atencion', 'pondr', 'contact', 'usted']"
737,2024-01-23,12:10:13,estamos más que listos 🤩😍 ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe 🔌,mas list ansios desconectat dias acust hey banc tecatepalno,Neutral,"['mas', 'list', 'ansios', 'desconectat', 'dias', 'acust', 'hey', 'banc', 'tecatepalno']"
738,2024-01-25,21:11:05,Funciona mucho mejor que el de 🤡🤡,funcion mejor,Neutral,"['funcion', 'mejor']"
739,2024-01-26,22:23:25,Jajajaja lo amé,jajajaj ame,Neutral,"['jajajaj', 'ame']"
740,2024-01-26,17:41:58,Jajaja,jajaj,Neutral,['jajaj']
741,2024-01-29,18:17:18,"Hola, buenas tardes. Te atiende Luz, es un placer saludae. Con gusto podemos apoyae, por favor escríbenos a nuestra cuenta oficial en Twitter ( ) para brindarle seguimiento a tu solicitud y compaie la información correspondiente. 1",hol buen tard atiend luz plac saluda gust pod apoya favor escriben cuent oficial twitt brind seguimient solicitud compai inform correspondient,Negativo,"['hol', 'buen', 'tard', 'atiend', 'luz', 'plac', 'saluda', 'gust', 'pod', 'apoya', 'favor', 'escriben', 'cuent', 'oficial', 'twitt', 'brind', 'seguimient', 'solicitud', 'compai', 'inform', 'correspondient']"
742,2024-01-29,15:44:22,"Listo, gracias.",list graci,Neutral,"['list', 'graci']"
743,2024-01-30,15:12:47,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. 😬 CharlyTip mejora la experiencia del cliente.,hol valdri pen hag cambi dan resum cambi realiz contrat mand hoj complet charlytip mejor experient client,Neutral,"['hol', 'valdri', 'pen', 'hag', 'cambi', 'dan', 'resum', 'cambi', 'realiz', 'contrat', 'mand', 'hoj', 'complet', 'charlytip', 'mejor', 'experient', 'client']"
744,2024-02-01,14:25:36,Me encantan las respuestas de a las fallas repoadas en su App 🙄,encant respuest fall rep app,Neutral,"['encant', 'respuest', 'fall', 'rep', 'app']"
745,2024-02-01,00:51:32,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo",debit pued ped nu app tmb hey banc pid minim cobr manej cuent abri xq ped nomin banamex usab ahorr ahor uso casi heejej tj fisic cost cre,Neutral,"['debit', 'pued', 'ped', 'nu', 'app', 'tmb', 'hey', 'banc', 'pid', 'minim', 'cobr', 'manej', 'cuent', 'abri', 'xq', 'ped', 'nomin', 'banamex', 'usab', 'ahorr', 'ahor', 'uso', 'casi', 'heejej', 'tj', 'fisic', 'cost', 'cre']"
746,2024-02-02,11:11:22,"Y aprovecho el tuit para recomendarles a hey banco, yo lqm 🫶🏽 ni una sola queja en dos años",aprovech tuit recomend hey banc lqm sol quej dos anos,Neutral,"['aprovech', 'tuit', 'recomend', 'hey', 'banc', 'lqm', 'sol', 'quej', 'dos', 'anos']"
747,2024-02-06,11:34:36,interesante,interes,Neutral,['interes']
748,2024-02-07,02:05:30,Mejor aumenten líneas de crédito! 😭😭😭😭,mejor aument lin credit,Positivo,"['mejor', 'aument', 'lin', 'credit']"
749,2024-02-08,20:20:59,"Hey banco no, es ilimitado jajajaja, suena increíble.",hey banc ilimit jajajaj suen increibl,Neutral,"['hey', 'banc', 'ilimit', 'jajajaj', 'suen', 'increibl']"
750,2024-02-08,19:16:00,"Cada más agradecido de peenecer a !! Si ocupan un banco que solucione, este es el mero bueno! Thkss",cad mas agradec peenec si ocup banc solucion mer buen thkss,Neutral,"['cad', 'mas', 'agradec', 'peenec', 'si', 'ocup', 'banc', 'solucion', 'mer', 'buen', 'thkss']"
751,2024-02-08,18:30:39,"Por eso me encanta Su app es simplemente increíble! 💯. Además de ser super intuitiva, Cashback en todas tus compras…",encant app simplement increibl adem ser sup intuit cashback tod compr,Neutral,"['encant', 'app', 'simplement', 'increibl', 'adem', 'ser', 'sup', 'intuit', 'cashback', 'tod', 'compr']"
752,2024-02-08,05:52:22,"Aaawww que bonito, hey Banco mucho la cola :D",aaawww bonit hey banc col d,Neutral,"['aaawww', 'bonit', 'hey', 'banc', 'col', 'd']"
753,2024-02-09,13:05:02,Gracias,graci,Neutral,['graci']
754,2024-02-10,10:12:37,trae la de hey banco 😍🥹 humilde mi chiquito,tra hey banc humild chiquit,Neutral,"['tra', 'hey', 'banc', 'humild', 'chiquit']"
755,2024-02-11,11:40:38,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir",pregunt consegu tarjet pued sac hey banc disen eleg,Neutral,"['pregunt', 'consegu', 'tarjet', 'pued', 'sac', 'hey', 'banc', 'disen', 'eleg']"
756,2024-02-12,20:17:49,"Ya es lo que empezaré a hacer, gracias….",empezar hac graci,Neutral,"['empezar', 'hac', 'graci']"
757,2024-02-12,16:43:13,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good 😄🌈",jajaj fijat dij fin so far so good,Positivo,"['jajaj', 'fijat', 'dij', 'fin', 'so', 'far', 'so', 'good']"
758,2024-02-12,16:11:52,"Mira amixe al fin, abrí mi cuenta me llegó super rápido, en 2 días, por dhl y pues nada, me ha encantado!! 🤩🤩🦄",mir amix fin abri cuent lleg sup rap dias dhl pues encant,Neutral,"['mir', 'amix', 'fin', 'abri', 'cuent', 'lleg', 'sup', 'rap', 'dias', 'dhl', 'pues', 'encant']"
759,2024-02-13,17:03:36,¡Celebra el amor con estilo este San Valentín! ❤️ Descubre las últimas colecciones de tus marcas favoritas aquí: SomosHey HeyMedia HeyBanco SanValentín Regalos,celebr amor estil san valentin descubr ultim coleccion marc favorit aqui somoshey heymedi heybanc sanvalentin regal,Positivo,"['celebr', 'amor', 'estil', 'san', 'valentin', 'descubr', 'ultim', 'coleccion', 'marc', 'favorit', 'aqui', 'somoshey', 'heymedi', 'heybanc', 'sanvalentin', 'regal']"
760,2024-02-13,16:16:21,Comerciales tan ganadores como los Kansas Chiefs que nos dejó el SuperBowl este año: SomosHey HeyMedia HeyBanco Comerciales SBLVIII MichaelCera JLo MainScorsese,comercial tan ganador kans chiefs dej superbowl ano somoshey heymedi heybanc comercial sblviii michaelcer jlo mainscorses,Neutral,"['comercial', 'tan', 'ganador', 'kans', 'chiefs', 'dej', 'superbowl', 'ano', 'somoshey', 'heymedi', 'heybanc', 'comercial', 'sblviii', 'michaelcer', 'jlo', 'mainscorses']"
761,2024-02-13,12:07:46,por favor de su apoyo para saber los módulos que tienen en CDMX. Gracias.,favor apoy sab modul cdmx graci,Positivo,"['favor', 'apoy', 'sab', 'modul', 'cdmx', 'graci']"
762,2024-02-19,12:04:17,"Ya se arregló, gracias.",arregl graci,Neutral,"['arregl', 'graci']"
763,2024-02-20,09:38:29,tenencia a 6MSI y los amo! 🥰 🫣,tenenci msi amo,Neutral,"['tenenci', 'msi', 'amo']"
764,2024-02-21,15:10:57,Al fin recuperé mi cuenta de Los amo! 🫱🏻‍🫲🏾,fin recuper cuent amo,Neutral,"['fin', 'recuper', 'cuent', 'amo']"
